         42979814 function calls (40050454 primitive calls) in 179.424 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backend_bases.py:2135(get_width_height)
      172    0.000    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\enum.py:89(__setitem__)
      210    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\getlimits.py:581(tiny)
      658    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:33(_get_dash_pattern)
       58    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(norm)
     1088    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\numerictypes.py:282(issubclass_)
      420    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:1357(set_dash_joinstyle)
      456    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(min_scalar_type)
     1148    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:2134(transform)
      819    0.001    0.000    0.001    0.000 {method 'update' of 'set' objects}
       28    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\_backend_tk.py:903(createToolTip)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\assumptions\relation\__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\concrete\expr_with_intlimits.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:1(<module>)
      232    0.001    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\os.py:675(__getitem__)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\matrices\linsolve.py:1(<module>)
       74    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1792(set_major_formatter)
     3456    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\function_base.py:2362(<genexpr>)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\tensor\indexed.py:1(<module>)
       95    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\markers.py:805(_set_tickup)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\utils\_triton.py:6(has_triton_package)
      773    0.001    0.000    0.001    0.000 {built-in method nt._path_splitroot}
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\ntheory\residue_ntheory.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_external_property_file_references.py:1(<module>)
       18    0.000    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\genericpath.py:27(isfile)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\printing\lambdarepr.py:1(<module>)
       60    0.000    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:3181(bind)
       64    0.001    0.000    0.001    0.000 {method 'close' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\elementary\miscellaneous.py:1(<module>)
      300    0.001    0.000    0.001    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
      144    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\patches.py:317(_set_edgecolor)
        2    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axes3d.py:871(get_proj)
     1572    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\ma\core.py:1283(_replace_dtype_fields_recursive)
      338    0.000    0.000    0.001    0.000 {built-in method _functools.reduce}
      701    0.001    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:367(field)
       36    0.001    0.000    0.001    0.000 {method 'decode' of 'ImagingDecoder' objects}
      701    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
        8    0.000    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:3019(__init__)
       26    0.000    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:1244(getfullargspec)
     6619    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\font_manager.py:666(get_style)
       67    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
     1182    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:269(<genexpr>)
        6    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\patches.py:1080(__init__)
       59    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
        4    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\function_base.py:4465(_quantile_unchecked)
      100    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\utils\_contextlib.py:146(clone)
      420    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:1421(set_solid_capstyle)
     6619    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\font_manager.py:687(get_stretch)
     6619    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\font_manager.py:672(get_variant)
     7560    0.001    0.000    0.001    0.000 {built-in method math.factorial}
      270    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\collections.py:687(<listcomp>)
     3067    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
     6619    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\font_manager.py:678(get_weight)
       37    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:502(_get_text2_transform)
       60    0.001    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:3050(_bind)
        6    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:1189(_gen_axes_patch)
      248    0.001    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\weakref.py:47(__new__)
       56    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\cbook\__init__.py:240(_connect_picklable)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\polyroots.py:1(<module>)
       48    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:2772(get_transformed_points_and_affine)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\external\gmpy.py:109(_get_flint)
       48    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\art3d.py:1046(set_edgecolor)
      420    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:1373(set_solid_joinstyle)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\misc.py:1(<module>)
       28    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\PIL\Image.py:663(__array_interface__)
      468    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:2315(get_matrix)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\matrices\expressions\special.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\cuda\__init__.py:1434(_register_triton_kernels)
       28    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:2208(setter)
      739    0.001    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:448(_field_init)
  360/117    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:2384(_invalidate_internal)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_gtk4.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\assumptions\assume.py:1(<module>)
       49    0.000    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:2071(getLogger)
     3542    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\multiarray.py:740(dot)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\series\fourier.py:1(<module>)
     1014    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\font_manager.py:1518(<genexpr>)
      366    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:341(<listcomp>)
     2920    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
      234    0.000    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\re.py:269(escape)
      701    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
        4    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\function_base.py:4614(_quantile_ureduce_func)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_gtk3.py:1(<module>)
       64    0.000    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:1191(winfo_rgb)
     1889    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:300(axes)
       37    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:1051(get_yaxis_text2_transform)
       74    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\function_base.py:1320(diff)
    82/41    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\sorting.py:10(default_sort_key)
      859    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\text.py:315(get_rotation)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\fx\diagnostics.py:1(<module>)
      194    0.001    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\pathlib.py:621(__str__)
     1910    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\ma\core.py:3421(shape)
       26    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:1334(<genexpr>)
       62    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:784(frozen)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_type_utils.py:1(<module>)
       36    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:1471(__array__)
        4    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\function_base.py:4682(_quantile)
      259    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:517(<listcomp>)
      210    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\getlimits.py:558(smallest_normal)
       90    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:795(null)
      640    0.000    0.000    0.001    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\typing.py:137(_type_convert)
       45    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:1403(contains_branch_seperately)
        1    0.000    0.000    0.001    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\polyutils.py:1(<module>)
     7348    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_jit_internal.py:1130(is_scripting)
     3292    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:845(<genexpr>)
        3    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\cuda\__init__.py:455(get_device_properties)
     4214    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
     3025    0.001    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\path.py:211(vertices)
       28    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\PIL\Image.py:3012(fromarray)
      259    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\offsetbox.py:519(<listcomp>)
        6    0.000    0.000    0.001    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:3805(set_ylim)
