         36718935 function calls (33718591 primitive calls) in 51.205 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       74    0.001    0.000    0.004    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\arraysetops.py:373(intersect1d)
    20508    0.004    0.000    0.004    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.004    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\matrices\eigen.py:1(<module>)
        1    0.000    0.000    0.004    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_dynamo\variables\ctx_manager.py:1(<module>)
        2    0.000    0.000    0.004    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\pyplot.py:2594(fill_between)
       30    0.001    0.000    0.004    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\arrayprint.py:934(fillFormat)
        1    0.000    0.000    0.004    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\fx\experimental\_config.py:1(<module>)
     1572    0.001    0.000    0.004    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\ma\core.py:1329(make_mask_descr)
      124    0.000    0.000    0.004    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\text.py:348(update_from)
        1    0.000    0.000    0.004    0.004 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\rootoftools.py:1(<module>)
      498    0.001    0.000    0.004    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\ma\core.py:1424(getmaskarray)
       72    0.000    0.000    0.004    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\ma\core.py:4233(__rmul__)
      288    0.001    0.000    0.004    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\numeric.py:219(ones_like)
        2    0.000    0.000    0.004    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_axes.py:5423(fill_between)
      636    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:1048(set_visible)
      117    0.003    0.000    0.003    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\special\delta_functions.py:1(<module>)
      720    0.003    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\bezier.py:195(<listcomp>)
        2    0.000    0.000    0.003    0.002 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_axes.py:5232(_fill_between_x_or_y)
     1738    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\__init__.py:1288(is_interactive)
      720    0.003    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\distributions\distribution.py:259(_extended_shape)
      192    0.000    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\copy.py:237(_deepcopy_method)
       72    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\ma\core.py:4220(__rsub__)
       33    0.001    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:2045(_signature_strip_non_python_syntax)
      100    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\autograd\__init__.py:78(_make_grads)
       72    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\collections.py:537(set_offsets)
      101    0.000    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\pathlib.py:589(_from_parts)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\special\hyper.py:1(<module>)
      916    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\font_manager.py:1159(score_weight)
       12    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axis3d.py:244(_get_coord_info)
      100    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\optimizer.py:410(_cuda_graph_capture_health_check)
       27    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\PIL\Image.py:3233(_open_core)
       38    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\collections.py:803(set_alpha)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\plotting\series.py:1(<module>)
      301    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\fromnumeric.py:2523(cumsum)
       89    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\multipledispatch\utils.py:25(_toposort)
       80    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\cbook\__init__.py:555(_get_data_path)
      617    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\cbook\__init__.py:885(get_siblings)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\backend_gtk4agg.py:1(<module>)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\functions\elementary\hyperbolic.py:1(<module>)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\qt_compat.py:1(<module>)
      773    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:172(_path_isabs)
       15    0.000    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:2660(__init__)
       90    0.000    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\typing.py:1138(__getitem__)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\integrals\integrals.py:1(<module>)
       14    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:237(set_clip_path)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_numpy\_funcs.py:1(<module>)
      258    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:1051(set_color)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\polys\matrices\ddm.py:1(<module>)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpmath\calculus\__init__.py:1(<module>)
      136    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\collections.py:564(set_linewidth)
     1152    0.003    0.000    0.003    0.000 {built-in method numpy.frompyfunc}
        4    0.000    0.000    0.003    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\backends\qt_compat.py:70(_setup_pyqt5plus)
     4609    0.003    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\fromnumeric.py:70(<dictcomp>)
     1049    0.001    0.000    0.003    0.000 {method 'max' of 'numpy.ndarray' objects}
2322/1985    0.003    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:167(_invalidate_internal)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\geometry\line.py:1(<module>)
      339    0.001    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:1959(_signature_bound_method)
       48    0.000    0.000    0.003    0.000 <__array_function__ internals>:177(meshgrid)
       48    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\PIL\ImageFile.py:155(load)
      352    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:929(_set_gc_clip)
      312    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:1136(set_linestyle)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\external\gmpy.py:1(<module>)
      101    0.001    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\pathlib.py:569(_parse_args)
      135    0.000    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\typing.py:1147(copy_with)
       36    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_axes.py:4304(_parse_scatter_color_args)
     1188    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\core\fromnumeric.py:1892(nonzero)
        4    0.000    0.000    0.003    0.001 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:1133(getsource)
       78    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:1384(contains_branch)
      296    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\artist.py:266(have_units)
      783    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:1289(set_ydata)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\logic\boolalg.py:1(<module>)
      284    0.000    0.000    0.003    0.000 <__array_function__ internals>:177(amax)
      608    0.002    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\typing.py:146(_type_check)
        4    0.000    0.000    0.003    0.001 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:1112(getsourcelines)
       53    0.001    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\tkinter\__init__.py:1576(_substitute)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\core\kind.py:1(<module>)
       27    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\PIL\ImageFile.py:88(__init__)
        3    0.000    0.000    0.003    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:1206(_gen_axes_spines)
       80    0.000    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\pathlib.py:957(__new__)
       48    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\function_base.py:4892(meshgrid)
        3    0.000    0.000    0.003    0.001 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axes\_base.py:1221(<dictcomp>)
      701    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:585(_classify_pyc)
        4    0.000    0.000    0.003    0.001 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:932(findsource)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\onnx\_internal\diagnostics\infra\context.py:1(<module>)
       36    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\proj3d.py:224(proj_transform_clip)
       12    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\spines.py:425(linear_spine)
      720    0.002    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\autograd\grad_mode.py:135(__enter__)
       67    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       36    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\ma\extras.py:288(__call__)
      144    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\ma\core.py:4607(ravel)
       26    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\axis.py:351(_apply_params)
      516    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\text.py:1283(_preprocess_math)
      120    0.002    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\mpl_toolkits\mplot3d\axes3d.py:618(autoscale_view)
      214    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:856(update_from_path)
       36    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\legend_handler.py:466(update_prop)
     3000    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_utils.py:856(is_compiling)
      480    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\lines.py:722(set_transform)
     1115    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:100(acquire)
       77    0.001    0.000    0.003    0.000 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:3206(__str__)
      576    0.002    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\numpy\lib\type_check.py:247(isreal)
      100    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\optim\optimizer.py:174(_default_to_fused_or_foreach)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\series\formal.py:1(<module>)
        3    0.002    0.001    0.003    0.001 C:\Users\demagall\AppData\Local\Programs\Python\Python310\lib\inspect.py:444(getmembers)
   163/85    0.000    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\transforms.py:2399(__eq__)
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\torch\_numpy\_ndarray.py:1(<module>)
      117    0.003    0.000    0.003    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        1    0.000    0.000    0.003    0.003 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\sympy\solvers\diophantine\__init__.py:1(<module>)
    15225    0.003    0.000    0.003    0.000 {method 'get' of 'mappingproxy' objects}
       30    0.001    0.000    0.003    0.000 C:\Users\demagall\Documents\VS Code\Research\SpaDes\.venv\lib\site-packages\matplotlib\ticker.py:778(_set_format)
